session_id,account_id,station_id,connector_type,zone,started_at,initiated_via,status,start_soc_pct,ambient_temp_c,grid_load_index,energy_kwh,duration_mins,amount_inr,rating,error_code
VG-SES-031498,VG-ACC-01438,VG-ST-014,Type2 AC,Secunderabad,2025-09-30 05:45,APP,Completed,22.7,24.8,0.525,1.4,197.0,17,2.0,
VG-SES-031499,VG-ACC-00782,VG-ST-016,Type2 AC,Madhapur,2025-04-12 19:30,Walk-Up,Interrupted,33.5,30.8,0.685,8.14,323.0,98,,
VG-SES-031500,VG-ACC-00568,VG-ST-012,CCS2,Gachibowli,2025-07-29 17:00,Walk-Up,Completed,53.9,39.9,0.67,16.0,232.0,352,5.0,
VG-SES-031501,VG-ACC-01131,VG-ST-011,Type2 AC,Madhapur,2025-05-31 09:30,rfid,Interrupted,60.4,38.0,0.567,,142.0,,,
VG-SES-031502,VG-ACC-02197,VG-ST-002,CHAdeMO,Gachibowli,2025-03-12 18:15,RFID,Completed,54.7,28.4,0.748,11.98,36.0,311,4.0,
VG-SES-031503,VG-ACC-02427,VG-ST-006,CHAdeMO,Madhapur,2025-08-29 06:45,App,Failed,29.5,29.1,0.529,,,,,E-OVERCURRENT
VG-SES-031504,VG-ACC-00132,VG-ST-012,CCS2,Gachibowli,2025-09-05 11:15,walk-up,Completed,61.7,33.0,0.645,1.48,142.0,33,4.0,
VG-SES-031505,VG-ACC-00889,VG-ST-005,CCS2,Uppal,not recorded,RFID,Completed,32.7,37.9,0.759,1.57,38.0,Rs.41,3.0,
VG-SES-031506,VG-ACC-01304,VG-ST-016,Type2 AC,Madhapur,2025-10-07 21:45,RFID,Completed,79.6,28.8,0.702,1.84,258.0,22,2.0,
VG-SES-031507,VG-ACC-00540,VG-ST-016,Type2 AC,Madhapur,2025-07-25 19:15,walk-up,Completed,73.1,37.0,0.744,1.49,232.0,18,3.0,
VG-SES-031508,VG-ACC-00884,VG-ST-005,CCS2,Uppal,2025-09-06 22:15,Walk-Up,Completed,39.0,28.3,0.574,0.94,51.0,24,4.0,
VG-SES-031509,VG-ACC-00322,VG-ST-007,Type2 AC,Gachibowli,2025-09-05 17:45,Walk-Up,Completed,49.8,38.6,0.646,13.1,274.0,157,2.0,
VG-SES-031510,VG-ACC-01160,VG-ST-015,Bharat AC-001,Uppal,2025-10-16 22:00,walk-up,Completed,57.9,26.9,0.605,1.43,593.0,17,2.0,
VG-SES-031511,VG-ACC-02210,VG-ST-008,CCS2,Kukatpally,2025-07-30 14:45,App,Interrupted,72.4,38.9,0.486,0.09,304.0,2,,
VG-SES-031512,VG-ACC-02322,VG-ST-006,CHAdeMO,Madhapur,2025-01-21 19:15,rfid,Failed,49.2,21.4,0.893,,,,,E-OVERCURRENT
VG-SES-031513,VG-ACC-00038,VG-ST-012,CCS2,Gachibowli,2025-11-14 10:15,RFID,Interrupted,10.8,25.0,0.596,9.73,150.0,214,,
VG-SES-031514,VG-ACC-01592,VG-ST-002,CHAdeMO,Gachibowli,2025-11-14 12:00,RFID,Completed,28.8,29.3,0.506,1.02,26.0,27,3.0,
VG-SES-031515,VG-ACC-02269,VG-ST-011,Type2 AC,Madhapur,2025-08-29 11:45,Walk-Up,Failed,46.1,36.5,0.661,,,,,E-OVERCURRENT
VG-SES-031516,VG-ACC-01921,VG-ST-004,GB/T,Secunderabad,2025-11-06 06:00,RFID,Completed,9.8,19.1,0.525,0.5,44.0,13,3.0,
VG-SES-031517,VG-ACC-00155,VG-ST-002,CHAdeMO,Gachibowli,2025-03-10 22:45,App,Completed,20.5,25.5,0.706,0.53,41.0,14,2.0,
VG-SES-031518,VG-ACC-00975,VG-ST-018,Type2 AC,Kukatpally,2025-10-24 22:00,Walk-Up,Completed,46.0,25.2,0.67,25.43,412.0,305,3.0,
VG-SES-031519,VG-ACC-01882,VG-ST-017,Bharat AC-001,Gachibowli,2025-02-12 01:45,App,Completed,28.9,15.7,0.499,2.56,399.0,31,2.0,
VG-SES-031520,VG-ACC-02450,VG-ST-012,CCS2,Gachibowli,2025-07-30 16:15,App,Completed,48.6,39.9,0.609,2.23,133.0,49,,
VG-SES-031521,VG-ACC-00735,VG-ST-015,Bharat AC-001,Uppal,2025-06-18 00:30,walk-up,Completed,64.7,32.4,0.503,0.93,341.0,11,4.0,
VG-SES-031522,VG-ACC-00708,VG-ST-006,CHAdeMO,Madhapur,2025-10-07 18:30,RFID,Interrupted,44.7,34.3,0.713,0.23,28.0,6,,
VG-SES-031523,VG-ACC-00625,VG-ST-004,GB/T,Secunderabad,2025-06-26 19:15,walk-up,Completed,48.6,37.9,0.769,11.56,54.0,Rs.301,5.0,
VG-SES-031524,VG-ACC-02238,VG-ST-008,CCS2,Kukatpally,2025-07-19 09:30,App,Completed,17.6,33.1,0.567,4.23,100.0,93,1.0,
VG-SES-031525,VG-ACC-00450,VG-ST-008,CCS2,Kukatpally,2025-04-15 08:30,walk-up,Failed,49.9,26.2,0.62,,,,,E-GND-FAULT
VG-SES-031526,VG-ACC-00916,VG-ST-011,Type2 AC,Madhapur,2025-06-12 09:45,RFID ,Completed,71.6,39.2,0.652,9.49,118.0,209,3.0,
VG-SES-031527,VG-ACC-00337,VG-ST-008,CCS2,Kukatpally,2025-05-02 14:30,RFID,Completed,64.3,39.7,0.533,3.42,183.0,75,,
VG-SES-031528,VG-ACC-02350,VG-ST-011,Type2 AC,Madhapur,2025-11-04 14:15,walk-up,Completed,70.6,30.8,0.578,0.6,154.0,13,3.0,
VG-SES-031529,VG-ACC-00166,VG-ST-008,CCS2,Kukatpally,2025-06-29 10:30,Walk-Up,Interrupted,21.9,33.0,0.591,0.27,197.0,6,,
VG-SES-031530,VG-ACC-01269,VG-ST-015,Bharat AC-001,Uppal,2025-03-10 02:45,App,Interrupted,48.3,23.3,0.492,0.13,324.0,2,,
VG-SES-031531,VG-ACC-00388,VG-ST-013,Bharat AC-001,Kukatpally,2025-01-15 21:15,Walk-Up,Completed,15.4,18.5,0.74,35.79,439.0,Rs.429,,
VG-SES-031532,VG-ACC-01018,VG-ST-012,CCS2,Gachibowli,2025-10-09 10:45,app,Completed,22.4,31.2,0.592,31.53,245.0,694,4.0,
VG-SES-031533,VG-ACC-01472,VG-ST-017,Bharat AC-001,Gachibowli,2025-07-26 00:00,App,Completed,63.1,32.4,0.525,3.1,656.0,37,3.0,
VG-SES-031534,VG-ACC-01746,VG-ST-006,CHAdeMO,Madhapur,2025-05-26 12:15,Walk-Up,Completed,48.5,38.7,0.623,0.42,26.0,11,1.0,
VG-SES-031535,VG-ACC-01425,VG-ST-009,Type2 AC,Secunderabad,2025-04-04 11:30,APP,Failed,25.0,30.6,0.599,,,,,E-AUTH
VG-SES-031536,VG-ACC-01069,VG-ST-011,Type2 AC,Madhapur,2025-04-07 09:30,Walk-Up,Completed,50.7,28.0,0.63,23.63,171.0,520,3.0,
VG-SES-031537,VG-ACC-00703,VG-ST-016,Type2 AC,Madhapur,2025-07-25 01:45,App,Completed,39.7,31.1,0.487,2.78,455.0,Rs.33,2.0,
VG-SES-031538,VG-ACC-02007,VG-ST-002,CHAdeMO,Gachibowli,2025-06-17 06:00,App,Failed,39.4,29.8,0.537,,,,,E-AUTH
VG-SES-031539,VG-ACC-01700,VG-ST-010,Bharat DC-001,Uppal,2025-06-25 16:45,App,Completed,60.0,38.8,0.57,10.2,150.0,122,,
VG-SES-031540,VG-ACC-01680,VG-ST-004,GB/T,Secunderabad,2025-07-30 22:45,RFID ,Interrupted,16.5,34.3,0.66,0.74,17.0,19,,
VG-SES-031541,VG-ACC-01925,VG-ST-013,Bharat AC-001,Kukatpally,2025-11-03 01:00,app,Completed,45.7,19.5,0.545,1.18,572.0,14,4.0,
VG-SES-031542,VG-ACC-00551,VG-ST-012,CCS2,Gachibowli,2025-03-02 09:30,App,Completed,54.2,23.0,0.524,1.45,179.0,32,,
VG-SES-031543,VG-ACC-02451,VG-ST-008,CCS2,Kukatpally,2025-07-27 17:15,Walk-Up,Completed,24.6,41.9,0.653,0.87,32.0,19,4.0,
VG-SES-031544,VG-ACC-02299,VG-ST-008,CCS2,Kukatpally,2025-09-05 16:45,Walk-Up,Completed,44.7,38.8,0.56,1.15,106.0,25,3.0,
VG-SES-031545,VG-ACC-01100,VG-ST-005,CCS2,Uppal,2025-06-11 12:45,App,Completed,22.8,39.4,0.61,11.6,48.0,302,4.0,
VG-SES-031546,VG-ACC-00510,VG-ST-011,Type2 AC,Madhapur,2025-05-11 08:00,RFID,Interrupted,50.6,31.5,0.591,42.04,100.0,925,,
VG-SES-031547,VG-ACC-00937,VG-ST-011,Type2 AC,Madhapur,2025-06-23 10:15,Walk-Up,Completed,29.0,37.5,0.662,121.68,246.0,2677,,
VG-SES-031548,VG-ACC-00972,VG-ST-012,CCS2,Gachibowli,2025-08-21 14:15,APP,Interrupted,25.0,41.1,0.522,3.24,124.0,71,,
VG-SES-031549,VG-ACC-02433,VG-ST-011,Type2 AC,Madhapur,2025-04-24 09:00,App,Completed,58.5,30.4,0.568,10.94,166.0,241,4.0,
VG-SES-031550,VG-ACC-00722,VG-ST-015,Bharat AC-001,Uppal,2025-02-21 20:30,APP,Interrupted,52.2,21.9,0.745,0.69,337.0,8,,
VG-SES-031551,VG-ACC-02356,VG-ST-001,CCS2,Madhapur,2025-01-28 13:15,App,Failed,39.7,29.9,0.469,,,,,E-COMM-TIMEOUT
VG-SES-031552,VG-ACC-00578,VG-ST-008,CCS2,Kukatpally,2025-01-19 08:00,RFID,Completed,58.7,18.0,0.573,0.84,195.0,18,3.0,
VG-SES-031553,VG-ACC-02318,VG-ST-011,Type2 AC,Madhapur,2025-10-26 16:15,App,Interrupted,33.7,27.4,0.597,11.87,234.0,261,,
VG-SES-031554,VG-ACC-02326,VG-ST-006,CHAdeMO,Madhapur,2025-02-23 19:45,walk-up,Completed,30.5,24.9,0.76,0.43,32.0,11,5.0,
VG-SES-031555,VG-ACC-01522,VG-ST-003,CCS2,Kukatpally,2025-08-06 19:15,App,Completed,26.3,35.4,0.743,2.56,48.0,67,4.0,
VG-SES-031556,VG-ACC-00270,VG-ST-011,Type2 AC,Madhapur,2025-03-01 15:15,APP,Completed,23.7,25.5,0.479,1.61,134.0,35,4.0,
VG-SES-031557,VG-ACC-01545,VG-ST-004,GB/T,Secunderabad,2025-06-23 11:45,Walk-Up,Completed,51.1,38.7,0.628,7.57,35.0,197,,
VG-SES-031558,VG-ACC-02279,VG-ST-006,CHAdeMO,Madhapur,2025-09-09 19:00,App,Failed,75.7,35.4,0.81,,,,,E-THERMAL
VG-SES-031559,VG-ACC-02320,VG-ST-016,Type2 AC,Madhapur,2025-02-18 21:30,RFID,Completed,42.8,20.1,0.78,1.06,378.0,13,5.0,
VG-SES-031560,VG-ACC-01144,VG-ST-010,Bharat DC-001,Uppal,2025-06-12 08:00,RFID,Failed,23.1,33.4,0.643,,,,,E-GND-FAULT
VG-SES-031561,VG-ACC-01200,VG-ST-014,Type2 AC,Secunderabad,2025-05-20 22:30,RFID,Completed,32.2,34.3,0.673,2.3,592.0,28,1.0,
VG-SES-031562,VG-ACC-00961,VG-ST-005,CCS2,Uppal,2025-09-10 11:30,App,Completed,50.0,31.1,0.552,3.0,64.0,Rs.78,4.0,
VG-SES-031563,VG-ACC-00534,VG-ST-017,Bharat AC-001,Gachibowli,2025-07-06 00:15,App,Completed,81.8,32.8,0.445,0.33,101.0,4,1.0,
VG-SES-031564,VG-ACC-01634,VG-ST-005,CCS2,Uppal,2025-09-04 22:15, App,Completed,46.4,30.2,0.679,0.46,32.0,12,,
VG-SES-031565,VG-ACC-02464,VG-ST-005,CCS2,Uppal,2025-07-13 11:15,Walk-Up,Completed,38.5,39.1,0.5,0.36,32.0,9,1.0,
VG-SES-031566,VG-ACC-00669,VG-ST-003,CCS2,Kukatpally,2025-03-22 13:45,App,Completed,35.2,29.0,0.435,1.97,41.0,51,2.0,
VG-SES-031567,VG-ACC-02106,VG-ST-004,GB/T,Secunderabad,2025-07-07 08:30,Walk-Up,Completed,64.8,32.3,0.72,0.55,34.0,14,,
VG-SES-031568,VG-ACC-00240,VG-ST-002,CHAdeMO,Gachibowli,2025-10-28 19:30,walk-up,Failed,31.6,29.3,0.831,,,,,E-AUTH
VG-SES-031569,VG-ACC-00141,VG-ST-012,CCS2,Gachibowli,2025-05-14 10:45,rfid,Completed,49.3,37.9,0.636,14.31,136.0,315,4.0,
VG-SES-031570,VG-ACC-02252,VG-ST-013,Bharat AC-001,Kukatpally,2025-09-11 02:00,RFID,Completed,45.9,28.3,0.429,29.12,183.0,349,,
VG-SES-031571,VG-ACC-00282,VG-ST-017,Bharat AC-001,Gachibowli,2025-08-08 05:45,RFID,Completed,50.6,30.7,0.487,30.54,210.0,366,1.0,
VG-SES-031572,VG-ACC-01035,VG-ST-010,Bharat DC-001,Uppal,2025-01-29 16:15,RFID,Completed,44.1,26.9,0.591,1.65,312.0,20,3.0,
VG-SES-031573,VG-ACC-02206,VG-ST-009,Type2 AC,Secunderabad,2025-01-29 17:00,rfid,Interrupted,38.7,24.7,0.645,0.28,179.0,3,,
VG-SES-031574,VG-ACC-00873,VG-ST-005,CCS2,Uppal,2025-07-08 12:45,Walk-Up,Completed,15.2,42.9,0.523,0.38,38.0,10,3.0,
VG-SES-031575,VG-ACC-00753,VG-ST-017,Bharat AC-001,Gachibowli,2025-03-06 06:15,App,Interrupted,18.4,20.2,0.519,1.49,187.0,18,,
VG-SES-031576,VG-ACC-00102,VG-ST-009,Type2 AC,Secunderabad,2025-05-17 09:00,Walk-Up,Completed,14.4,36.4,0.597,37.55,182.0,451,4.0,
VG-SES-031577,VG-ACC-01741,VG-ST-008,CCS2,Kukatpally,2025-05-28 08:30,Walk-Up,Completed,65.3,34.4,0.623,14.44,322.0,318,4.0,
VG-SES-031578,VG-ACC-00801,VG-ST-009,Type2 AC,Secunderabad,2025-06-01 09:00,walk-up,Completed,35.1,35.3,0.634,8.94,166.0,107,5.0,
VG-SES-031579,VG-ACC-00295,VG-ST-009,Type2 AC,Secunderabad,2025-08-28 15:00,Walk-Up,Completed,14.0,39.0,0.571,2.55,189.0,31,3.0,
VG-SES-031580,VG-ACC-01187,VG-ST-004,GB/T,Secunderabad,2025-05-02 07:00,walk-up,Completed,43.2,29.3,0.591,0.31,35.0,8,4.0,
VG-SES-031581,VG-ACC-00427,VG-ST-017,Bharat AC-001,Gachibowli,2025-02-03 23:45,Walk-Up,Completed,37.6,15.9,0.597,1.59,225.0,19,5.0,
VG-SES-031582,VG-ACC-02122,VG-ST-002,CHAdeMO,Gachibowli,2025-06-13 20:00,app,Interrupted,59.1,36.5,0.735,1.72,27.0,45,,
VG-SES-031583,VG-ACC-01869,VG-ST-006,CHAdeMO,Madhapur,2025-10-13 18:15,RFID ,Failed,34.9,34.5,0.799,,,,,E-COMM-TIMEOUT
VG-SES-031584,VG-ACC-02450,VG-ST-003,CCS2,Kukatpally,2025-04-28 06:15,Walk-Up,Interrupted,34.7,25.9,0.6,0.31,38.0,8,,
VG-SES-031585,VG-ACC-02449,VG-ST-009,Type2 AC,Secunderabad,2025-09-10 11:30,App,Completed,41.3,34.1,0.539,11.72,134.0,141,3.0,
VG-SES-031586,VG-ACC-02093,VG-ST-005,CCS2,Uppal,2025-06-02 18:15,APP,Completed,59.0,39.4,0.785,1.16,23.0,30,3.0,
VG-SES-031587,VG-ACC-01256,VG-ST-001,CCS2,Madhapur,2025-03-05 21:30,app,Completed,17.7,20.4,0.766,0.42,9.0,11,5.0,
VG-SES-031588,VG-ACC-00426,VG-ST-010,Bharat DC-001,Uppal,2025-06-29 10:00,App,Completed,24.3,35.1,0.608,0.46,223.0,6,2.0,
VG-SES-031589,VG-ACC-00108,VG-ST-017,Bharat AC-001,Gachibowli,2025-06-08 20:45,App,Completed,15.2,39.2,0.742,4.72,203.0,57,2.0,
VG-SES-031590,VG-ACC-00229,VG-ST-002,CHAdeMO,Gachibowli,2025-08-30 19:15,Walk-Up,Completed,39.4,35.2,0.804,14.07,66.0,366,2.0,
VG-SES-031591,VG-ACC-00586,VG-ST-005,CCS2,Uppal,2025-08-15 11:30,app,Completed,53.1,40.3,0.566,14.02,44.0,365,3.0,
VG-SES-031592,VG-ACC-02208,VG-ST-016,Type2 AC,Madhapur,2025-02-19 05:45,App,Completed,65.2,19.3,0.557,4.65,260.0,56,4.0,
VG-SES-031593,VG-ACC-00532,VG-ST-013,Bharat AC-001,Kukatpally,2025-01-19 23:45,App,Completed,66.3,16.9,0.498,2.48,267.0,30,2.0,
VG-SES-031594,VG-ACC-00232,VG-ST-012,CCS2,Gachibowli,2025-02-14 10:00,App,Completed,31.5,25.1,0.637,2.55,99.0,56,4.0,
VG-SES-031595,VG-ACC-02339,VG-ST-005,CCS2,Uppal,2025-08-09 11:00,App,Completed,59.8,36.9,0.5,0.63,17.0,16,,
VG-SES-031596,VG-ACC-01089,VG-ST-018,Type2 AC,Kukatpally,2025-06-14 20:30,Walk-Up,Completed,46.8,34.4,0.774,0.74,120.0,Rs.9,5.0,
VG-SES-031597,VG-ACC-01048,VG-ST-007,Type2 AC,Gachibowli,2025-05-05 09:00,App,Completed,47.2,34.6,0.668,46.81,100.0,562,5.0,
VG-SES-031598,VG-ACC-00755,VG-ST-008,CCS2,Kukatpally,2025-06-06 09:45,RFID,Completed,24.1,31.3,0.617,2.16,204.0,48,1.0,
VG-SES-031599,VG-ACC-02370,VG-ST-016,Type2 AC,Madhapur,2025-01-01 19:45,Walk-Up,Completed,46.9,21.8,0.795,1.2,495.0,14,5.0,
VG-SES-031600,VG-ACC-00871,VG-ST-015,Bharat AC-001,Uppal,2025-07-06 22:00,RFID,Completed,20.6,32.2,0.587,1.04,601.0,12,5.0,
VG-SES-031601,VG-ACC-02149,VG-ST-017,Bharat AC-001,Gachibowli,2025-02-23 20:15,walk-up,Interrupted,15.4,23.7,0.791,11.71,402.0,141,,
VG-SES-031602,VG-ACC-02481,VG-ST-002,CHAdeMO,Gachibowli,2025-07-22 21:30,walk-up,Failed,28.5,36.6,0.686,,,,,E-OVERCURRENT
VG-SES-031603,VG-ACC-01128,VG-ST-001,CCS2,Madhapur,2025-02-22 20:15,Walk-Up,Failed,44.3,25.0,0.783,,,,,E-GND-FAULT
VG-SES-031604,VG-ACC-01752,VG-ST-007,Type2 AC,Gachibowli,2025-04-01 10:30,RFID,Completed,61.5,32.0,0.652,21.91,240.0,263,1.0,
VG-SES-031605,VG-ACC-00063,VG-ST-011,Type2 AC,Madhapur,2025-11-08 16:15,walk-up,Completed,65.0,30.7,0.514,9.78,103.0,215,3.0,
VG-SES-031606,VG-ACC-01955,VG-ST-016,Type2 AC,Madhapur,2025-08-02 20:15,App,Failed,81.9,36.7,0.757,,,,,E-THERMAL
VG-SES-031607,VG-ACC-02433,VG-ST-007,Type2 AC,Gachibowli,2025-10-19 09:45,app,Completed,24.6,26.3,0.568,20.73,160.0,Rs.249,2.0,
VG-SES-031608,VG-ACC-00488,VG-ST-007,Type2 AC,Gachibowli,2025-06-13 09:15,RFID,Completed,44.0,33.5,0.578,14.89,109.0,179,5.0,
VG-SES-031609,VG-ACC-00026,VG-ST-008,CCS2,Kukatpally,2025-08-27 09:30, App,Completed,49.3,34.0,0.659,1.26,201.0,28,2.0,
VG-SES-031610,VG-ACC-00110,VG-ST-009,Type2 AC,Secunderabad,2025-06-13 09:45,App,Completed,32.7,34.3,0.706,,304.0,,3.0,
VG-SES-031611,VG-ACC-02141,VG-ST-012,CCS2,Gachibowli,2025-07-27 17:00,App,Completed,23.4,43.8,0.652,0.93,145.0,20,,
VG-SES-031612,VG-ACC-00610,VG-ST-004,GB/T,Secunderabad,2025-07-15 07:30,RFID,Interrupted,57.2,34.2,0.606,0.11,45.0,3,,
VG-SES-031613,VG-ACC-01034,VG-ST-015,Bharat AC-001,Uppal,2025-01-02 19:30,RFID,Interrupted,57.0,21.1,0.73,0.47,456.0,6,,
VG-SES-031614,VG-ACC-00841,VG-ST-001,CCS2,Madhapur,2025-07-22 11:30,walk-up,Completed,46.2,38.3,0.587,0.29,22.0,8,3.0,
VG-SES-031615,VG-ACC-00754,VG-ST-018,Type2 AC,Kukatpally,2025-02-13 00:45,RFID ,Completed,47.8,20.2,0.487,4.68,534.0,Rs.56,3.0,
VG-SES-031616,VG-ACC-00414,VG-ST-012,CCS2,Gachibowli,2025-07-23 08:30,walk-up,Completed,60.9,35.3,0.634,,200.0,,3.0,
VG-SES-031617,VG-ACC-01021,VG-ST-006,CHAdeMO,Madhapur,2025-02-09 07:00,App,Completed,70.1,18.5,0.532,1.0,36.0,26,4.0,
VG-SES-031618,VG-ACC-02311,VG-ST-014,Type2 AC,Secunderabad,2025-10-02 22:30,RFID,Completed,35.5,27.4,0.719,4.44,685.0,53,2.0,
VG-SES-031619,VG-ACC-00893,VG-ST-006,CHAdeMO,Madhapur,2025-07-13 18:00,App,Completed,45.5,40.8,0.782,17.48,42.0,454,,
VG-SES-031620,VG-ACC-02004,VG-ST-015,Bharat AC-001,Uppal,2025-06-14 02:30,Walk-Up,Interrupted,47.7,30.6,0.417,0.25,464.0,3,,
VG-SES-031621,VG-ACC-01723,VG-ST-009,Type2 AC,Secunderabad,2025-11-06 17:00,App,Completed,79.8,27.7,0.632,0.68,56.0,8,1.0,
VG-SES-031622,VG-ACC-01994,VG-ST-008,CCS2,Kukatpally,2025-11-07 11:00,RFID,Completed,35.9,27.3,0.697,0.81,171.0,18,5.0,
VG-SES-031623,VG-ACC-01432,VG-ST-015,Bharat AC-001,Uppal,2025-04-03 19:30,Walk-Up,Interrupted,45.5,30.0,0.79,0.21,900.0,3,,
VG-SES-031624,VG-ACC-00929,VG-ST-012,CCS2,Gachibowli,2025-11-09 13:30,RFID ,Completed,71.3,28.8,0.425,15.2,210.0,334,4.0,
VG-SES-031625,VG-ACC-00643,VG-ST-006,CHAdeMO,Madhapur,2025-05-20 13:30,Walk-Up,Completed,75.8,39.4,0.548,0.65,34.0,17,3.0,
VG-SES-031626,VG-ACC-00701,VG-ST-008,CCS2,Kukatpally,2025-04-21 15:45,RFID ,Completed,52.9,32.3,0.596,10.07,36.0,222,1.0,
VG-SES-031627,VG-ACC-01319,VG-ST-015,Bharat AC-001,Uppal,2025-11-07 22:45,RFID,Interrupted,77.8,22.4,0.69,0.34,373.0,4,,
VG-SES-031628,VG-ACC-01011,VG-ST-007,Type2 AC,Gachibowli,2025-10-18 10:00,Walk-Up,Completed,57.2,28.0,0.586,11.13,209.0,134,5.0,
VG-SES-031629,VG-ACC-01013,VG-ST-013,Bharat AC-001,Kukatpally,2025-10-09 23:00,RFID,Completed,66.5,24.4,0.599,2.04,486.0,24,3.0,
VG-SES-031630,VG-ACC-00923,VG-ST-004,GB/T,Secunderabad,2025-05-19 19:30,App,Completed,27.0,33.9,0.813,0.16,14.0,4,3.0,
VG-SES-031631,VG-ACC-02302,VG-ST-006,CHAdeMO,Madhapur,2025-07-14 20:45,RFID,Completed,14.3,37.7,0.777,11.47,34.0,298,3.0,
VG-SES-031632,VG-ACC-01609,VG-ST-016,Type2 AC,Madhapur,2025-11-18 20:30,App,Interrupted,25.0,24.9,0.856,0.44,554.0,Rs.5,,
VG-SES-031633,VG-ACC-02231,VG-ST-017,Bharat AC-001,Gachibowli,2025-01-14 00:30, App,Completed,20.4,15.8,0.488,1.06,425.0,13,2.0,
VG-SES-031634,VG-ACC-02321,VG-ST-003,CCS2,Kukatpally,2025-11-03 18:45,App,Completed,49.5,31.2,0.798,1.48,51.0,38,2.0,
VG-SES-031635,VG-ACC-01544,VG-ST-005,CCS2,Uppal,2025-11-05 18:15,RFID,Completed,55.5,27.6,0.805,6.14,15.0,160,1.0,
VG-SES-031636,VG-ACC-00230,VG-ST-015,Bharat AC-001,Uppal,2025-05-26 06:30,RFID,Completed,49.8,27.3,0.627,0.66,537.0,8,,
VG-SES-031637,VG-ACC-02414,VG-ST-004,GB/T,Secunderabad,2025-01-13 11:00, App,Completed,34.5,24.0,0.551,,17.0,,5.0,
VG-SES-031638,VG-ACC-01196,VG-ST-014,Type2 AC,Secunderabad,2025-04-26 21:15,App,Interrupted,62.8,28.4,0.68,0.53,458.0,6,,
VG-SES-031639,VG-ACC-00938,VG-ST-012,CCS2,Gachibowli,2025-02-04 17:45,rfid,Completed,50.6,28.8,0.701,23.35,190.0,514,5.0,
VG-SES-031640,VG-ACC-01034,VG-ST-013,Bharat AC-001,Kukatpally,2025-08-15 02:30,App,Completed,29.7,28.3,0.461,1.52,392.0,Rs.18,,
VG-SES-031641,VG-ACC-00220,VG-ST-011,Type2 AC,Madhapur,2025-04-28 08:00,RFID,Failed,65.0,27.4,0.569,,,,,E-GND-FAULT
VG-SES-031642,VG-ACC-01661,VG-ST-005,CCS2,Uppal,2025-05-02 18:30, App,Interrupted,28.1,36.7,0.763,3.26,19.0,85,,
VG-SES-031643,VG-ACC-00120,VG-ST-012,CCS2,Gachibowli,2025-07-06 17:15,App,Interrupted,40.2,39.8,0.657,0.63,129.0,14,,
VG-SES-031644,VG-ACC-01802,VG-ST-016,Type2 AC,Madhapur,2025-08-06 23:15,Walk-Up,Interrupted,69.8,32.7,0.605,3.78,333.0,45,,
VG-SES-031645,VG-ACC-02084,VG-ST-012,CCS2,Gachibowli,2025-02-12 11:15,App,Completed,53.3,22.0,0.632,1.83,266.0,Rs.40,4.0,
VG-SES-031646,VG-ACC-01056,VG-ST-010,Bharat DC-001,Uppal,2025-05-20 16:45,RFID,Failed,21.6,37.7,0.587,,,,,E-COMM-TIMEOUT
VG-SES-031647,VG-ACC-00959,VG-ST-013,Bharat AC-001,Kukatpally,2025-01-31 02:45,App,Completed,34.3,15.4,0.541,4.82,342.0,58,3.0,
VG-SES-031648,VG-ACC-01683,VG-ST-004,GB/T,Secunderabad,2025-06-15 22:30,RFID ,Completed,39.0,32.4,0.588,12.88,58.0,335,,
VG-SES-031649,VG-ACC-02151,VG-ST-004,GB/T,Secunderabad,2025-04-20 21:45,App,Completed,43.2,32.0,0.691,0.69,39.0,18,5.0,
VG-SES-031650,VG-ACC-00240,VG-ST-013,Bharat AC-001,Kukatpally,2025-05-05 06:00,RFID,Completed,70.4,26.1,0.533,0.98,404.0,12,,
VG-SES-031651,VG-ACC-01147,VG-ST-011,Type2 AC,Madhapur,2025-03-01 08:30,App,Completed,26.1,20.9,0.586,1.1,183.0,24,2.0,
VG-SES-031652,VG-ACC-00808,VG-ST-015,Bharat AC-001,Uppal,2025-09-20 20:45,walk-up,Completed,49.3,30.5,0.837,1.97,441.0,24,5.0,
VG-SES-031653,VG-ACC-00028,VG-ST-015,Bharat AC-001,Uppal,2025-04-03 22:45,RFID,Completed,54.3,24.8,0.681,18.5,257.0,222,2.0,
VG-SES-031654,VG-ACC-00022,VG-ST-004,GB/T,Secunderabad,2025-07-18 06:30,App,Completed,35.5,30.0,0.587,5.83,17.0,152,2.0,
VG-SES-031655,VG-ACC-01322,VG-ST-004,GB/T,Secunderabad,2025-08-01 22:30,Walk-Up,Completed,55.8,35.0,0.636,0.15,11.0,4,2.0,
VG-SES-031656,VG-ACC-01910,VG-ST-018,Type2 AC,Kukatpally,2025-08-14 02:15,Walk-Up,Completed,33.7,32.6,0.542,18.58,801.0,223,2.0,
VG-SES-031657,VG-ACC-01487,VG-ST-016,Type2 AC,Madhapur,2025-01-03 21:00,RFID,Completed,37.1,21.5,0.777,,364.0,,5.0,
VG-SES-031658,VG-ACC-00622,VG-ST-018,Type2 AC,Kukatpally,2025-09-28 19:15,App,Completed,33.4,34.0,0.872,22.46,420.0,270,,
VG-SES-031659,VG-ACC-01129,VG-ST-010,Bharat DC-001,Uppal,2025-08-04 16:15,RFID ,Completed,29.7,40.9,0.573,23.23,115.0,279,3.0,
